cloud_cover_pct_mean,comarca,data_source,ndbi_max,ndbi_mean,ndbi_min,ndbi_stdDev,ndvi_max,ndvi_mean,ndvi_min,ndvi_stdDev,ndwi_max,ndwi_mean,ndwi_min,ndwi_stdDev,scene_count,schema_version,valid_pixel_count,window_end,window_id,window_start
43.148318500000016,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.8901515007019043,-0.11938456689128606,-0.8068410754203796,0.21413424171796352,1.0,0.4775933765476446,-0.9020270109176636,0.25624510119209576,0.947589099407196,-0.5069915085013202,-0.9994982481002808,0.19284358961891493,12,v1.0,16417012,2021-04-23,W-20210407,2021-04-07
69.85745025,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.998811662197113,-0.07111581677960575,-0.8232994675636292,0.18020577598839035,0.9996469616889954,0.4232804411226501,-0.9939931631088257,0.23064786202095164,0.9983752965927124,-0.4615371607129724,-0.9994373917579651,0.17901154313100825,12,v1.0,15849147,2021-05-25,W-20210509,2021-05-09
30.36081916666666,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9275653958320618,0.002559848371760536,-0.8372352123260498,0.15127713667330253,0.990306556224823,0.34992190881046803,-0.8658279180526733,0.20052548372989165,0.9418390989303589,-0.42067808599552414,-0.9367811679840088,0.15036624352701533,12,v1.0,16587868,2021-06-10,W-20210525,2021-05-25
50.69881275,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.996370255947113,0.032372341549218725,-0.807692289352417,0.15296788437066242,0.999550461769104,0.29793426002668844,-0.9959349632263184,0.18204086689643062,0.9979231357574463,-0.37442397206122824,-0.9917286038398743,0.1415367706671781,12,v1.0,16528124,2021-06-26,W-20210610,2021-06-10
30.110141999999996,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9941860437393188,0.06438950157282146,-0.7957490682601929,0.14956301070381556,0.9910714030265808,0.311386443285896,-0.9913420081138611,0.19888557404747265,0.9960861206054688,-0.3885869886227801,-0.9989287853240967,0.14583178994926696,12,v1.0,16586566,2021-07-12,W-20210626,2021-06-26
20.388050333333332,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,1.0,0.035038152835290416,-0.7790008783340454,0.19080833761634675,0.9994773864746094,0.3206855274249184,-1.0,0.2437407928864587,1.0,-0.4102797932676233,-1.0,0.1782518539432807,12,v1.0,16545577,2021-08-29,W-20210813,2021-08-13
18.726987583333337,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9929078221321106,0.04479306248348517,-0.7850821614265442,0.18945300177080227,0.9988405704498291,0.31565232527487463,-0.9912280440330505,0.23128641460940413,0.9946523904800415,-0.39093115378907867,-0.999470055103302,0.16603833944899893,12,v1.0,16566750,2021-09-14,W-20210829,2021-08-29
49.16593716666667,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9908257126808167,0.007203256132042355,-0.8718295097351074,0.17569130582889636,0.9987523555755615,0.35649757586389513,-0.997183084487915,0.20247099845184258,0.9980334043502808,-0.3949592024514892,-0.9987523555755615,0.14930697042896715,12,v1.0,14811296,2021-09-30,W-20210914,2021-09-14
48.03207458333333,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9885339736938477,0.04969033113325864,-0.8321061134338379,0.1616940194988409,0.9972936511039734,0.3338348852690751,-0.8691979050636292,0.1978465223080355,0.956043004989624,-0.4195598758640841,-0.9481753706932068,0.15324102935628392,12,v1.0,16585509,2021-12-03,W-20211117,2021-11-17
71.21367141666668,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9914893507957458,-0.007760407446719011,-0.9468387365341187,0.19786155438583575,0.9995301961898804,0.30542845438485566,-0.9960238337516785,0.2434723530263142,0.9977169036865234,-0.3551738004441551,-0.9993351101875305,0.22847964553549824,12,v1.0,1026644,2021-12-19,W-20211203,2021-12-03
60.37185775,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9894737005233765,0.017376200243321854,-0.7931551337242126,0.1832378870191883,0.9990854859352112,0.3897939934313369,-0.9898989796638489,0.20398261470408524,0.9936102032661438,-0.4351983640750894,-0.9984650611877441,0.15467152918545554,12,v1.0,6723838,2022-01-01,W-20211219,2021-12-19
72.11427792307693,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9902439117431641,0.0231290125003243,-0.7665323615074158,0.15000655074756228,0.9858155846595764,0.36704152426571124,-0.707007884979248,0.17218370654129422,0.8078382015228271,-0.43852956893713446,-0.9977553486824036,0.12634985088998732,13,v1.0,7727852,2021-02-02,W-20210117,2021-01-17
62.40900961538461,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9956803321838379,-0.16614544782890053,-0.7779966592788696,0.213079815412418,0.9997230172157288,0.4736145732766688,-0.9784946441650391,0.24884074172204323,0.9905213117599487,-0.46786006349542103,-0.9995561838150024,0.20090362596478367,13,v1.0,7342286,2021-03-22,W-20210306,2021-03-06
33.49929169230769,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,1.0,0.03952088217408393,-0.8090040683746338,0.1837224341398607,1.0,0.3167926867114124,-1.0,0.23458553299868676,1.0,-0.4056438655772437,-1.0,0.17681652385197402,13,v1.0,16597901,2021-08-13,W-20210728,2021-07-28
37.38505192307693,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9949874877929688,0.04952283768867831,-0.9149357080459595,0.16225792858188173,1.0,0.3507657251933522,-0.9929577708244324,0.20816124431333088,0.994962215423584,-0.4282022052399736,-1.0,0.1600402389774935,13,v1.0,16517449,2021-11-17,W-20211101,2021-11-01
50.41833414285714,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.992337167263031,0.04213306679052888,-0.7629439234733582,0.16195672000528194,1.0,0.3566857765298166,-0.9948186278343201,0.21183634718594288,0.9970545172691345,-0.4367801015281691,-1.0,0.16788833978297207,14,v1.0,16306976,2021-11-01,W-20211016,2021-10-16
50.90595643749999,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.8656716346740723,-0.1122037626588483,-0.8208709955215454,0.20256966811574553,0.9991493225097656,0.4633303506261397,-0.8536585569381714,0.23416035893555942,0.9253112077713013,-0.4858168402234794,-0.9991493225097656,0.1723790735185399,16,v1.0,16228677,2021-05-09,W-20210423,2021-04-23
28.353515000000005,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.8350186347961426,0.047453820717419,-0.6836683750152588,0.1744177973639817,0.9758898019790649,0.3158023884258237,-0.7795141339302063,0.2217531649071149,0.899527370929718,-0.39718054606848274,-0.9328410625457764,0.16281017838571904,16,v1.0,16590953,2021-07-28,W-20210712,2021-07-12
35.82914072222221,Ribera Alta-Aragón,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9043610095977783,0.030374559077099867,-0.7789934277534485,0.16153524689171986,1.0,0.36915963914373306,-0.8558197021484375,0.2082257879706129,0.9341510534286499,-0.42824706553198827,-1.0,0.15969440664427031,18,v1.0,16580622,2021-10-16,W-20210930,2021-09-30
